ENERGY,NELE_1,NELE_2,NELE_3,NELE_4,NELE_5,NELE_6,NELE_7,NELE_8
89.71,1.1774495198984504e-20,2.171493084355368e-19,5.998668256341305e-21,2.14903768047294e-21,3.963726177863697e-20,2.4816664624837296e-21,3.344227013490369e-22,5.547555372661815e-23
89.72,1.1765161444063666e-20,2.16726431876143e-19,5.9947430810487226e-21,2.1470359490932945e-21,3.9579287931238003e-20,2.480471049675618e-21,3.3434474531959503e-22,5.546695223884145e-23
89.73,1.1755838220174461e-20,2.1630465153840175e-19,5.990821746520118e-21,2.1450386220061466e-21,3.9521437116689205e-20,2.4791765486298214e-21,3.3426681834355544e-22,5.545835264448355e-23
89.74,1.1746525512159164e-20,2.1588396389736487e-19,5.986904247820529e-21,2.143045682247654e-21,3.946370899280218e-20,2.4779829436776633e-21,3.3418892040565537e-22,5.544975494299577e-23
89.75,1.1737223304886383e-20,2.1546436544158945e-19,5.982990580022766e-21,2.141057112973495e-21,3.940610321856792e-20,2.47679022546035e-21,3.3411105149064137e-22,5.544115913382989e-23
89.76,1.1727931583250994e-20,2.1504585267308322e-19,5.979080738207459e-21,2.1390728974572592e-21,3.934851945767905e-20,2.475598393086805e-21,3.340332115832704e-22,5.543256521643785e-23
89.77,1.1718650332174124e-20,2.146284221072419e-19,5.975174717462992e-21,2.137093019088901e-21,3.929115737970026e-20,2.474407445667088e-21,3.3395540066831117e-22,5.542397319027188e-23
89.78,1.1709379536602959e-20,2.1421207027278786e-19,5.971272512885505e-21,2.1351174613731412e-21,3.9233916635375195e-20,2.4732173823123823e-21,3.338776187305413e-22,5.541538305478423e-23
89.79,1.17001191815109e-20,2.137967937117156e-19,5.9673741195788766e-21,2.1331462079280005e-21,3.917679688836624e-20,2.472028202134982e-21,3.3379986575474957e-22,5.540679480942743e-23
89.8,1.1690869251897346e-20,2.1338258897922978e-19,5.9634795326547356e-21,2.1311792424833127e-21,3.911979780349127e-20,2.470839904248327e-21,3.3372214172573584e-22,5.539820845365452e-23
89.81,1.168152973428969e-20,2.129694526436852e-19,5.95958874723238e-21,2.1292165488792437e-21,3.9062919046719023e-20,2.469652487766956e-21,3.3364444662830857e-22,5.53896239869182e-23
89.82,1.167220064500319e-20,2.125573812865339e-19,5.955701758438851e-21,2.1272581110649124e-21,3.900616028516486e-20,2.4684659518065517e-21,3.335667804472887e-22,5.538104140867165e-23
89.83,1.1662981948353428e-20,2.1214637150226073e-19,5.951818561408858e-21,2.1253039130969524e-21,3.8949521187085445e-20,2.4672802954838745e-21,3.3348914316750586e-22,5.537246071836822e-23
89.84,1.1653773617425713e-20,2.1173641989833074e-19,5.9479391512847524e-21,2.123353939138189e-21,3.8893001421874364e-20,2.4660955179168367e-21,3.334115347738014e-22,5.536388191546163e-23
89.85,1.1644575637348975e-20,2.1132752309512943e-19,5.9440635232166105e-21,2.1214081734562753e-21,3.883660066005745e-20,2.4649116182244557e-21,3.3333395525102633e-22,5.535530499940534e-23
89.86,1.1635387993277806e-20,2.1091967772590533e-19,5.94019167236206e-21,2.1194666004223873e-21,3.8780318573288087e-20,2.463728595526853e-21,3.3325640458404194e-22,5.534672996965358e-23
89.87,1.1626210670392532e-20,2.1051288043671434e-19,5.936323593886429e-21,2.117529204509925e-21,3.872415483434262e-20,2.4625464489452603e-21,3.3317888275772033e-22,5.533815682566038e-23
89.88,1.1617043653899163e-20,2.1010712788636348e-19,5.932459282962629e-21,2.1155959702932898e-21,3.866810911711594e-20,2.4613651776020215e-21,3.331013897569448e-22,5.532958556688011e-23
89.89,1.1607886929029194e-20,2.0970241674635181e-19,5.9285987347711615e-21,2.1136668824465955e-21,3.861218109661644e-20,2.460184780620593e-21,3.3302392556660595e-22,5.532101619276726e-23
89.9,1.1598740481039726e-20,2.0929874370081854e-19,5.924741944500121e-21,2.1117419257424937e-21,3.855637044896188e-20,2.4590052571255308e-21,3.3294649017160833e-22,5.531244870277672e-23
89.91,1.158960429521331e-20,2.0889610544648533e-19,5.920888907345189e-21,2.109821085050963e-21,3.8500676851374963e-20,2.4578266062424952e-21,3.3286908355686478e-22,5.530388309636337e-23
89.92,1.1580478356857915e-20,2.0849449869259844e-19,5.917039618509579e-21,2.1079043453381626e-21,3.844509998217833e-20,2.456648827098241e-21,3.3279170570729883e-22,5.529531937298242e-23
89.93,1.1571362651306932e-20,2.0809392016087842e-19,5.913194073204056e-21,2.1059916916652724e-21,3.8389639520790456e-20,2.4554719188206333e-21,3.3271435660784456e-22,5.528675753208901e-23
89.94,1.1562257163919056e-20,2.0769436658546343e-19,5.909352266646919e-21,2.1040831091873748e-21,3.833429514772123e-20,2.454295880538644e-21,3.3263703624344617e-22,5.52781975731389e-23
89.95,1.1553161880078233e-20,2.0729583471285076e-19,5.905514194063967e-21,2.102078593778967e-21,3.8279066544567034e-20,2.4531207113823145e-21,3.3255974459905824e-22,5.526963949558771e-23
89.96,1.1544076785193684e-20,2.0689832130184968e-19,5.901679850688517e-21,2.1001781207505153e-21,3.822395339400706e-20,2.45194641048281e-21,3.324824816596458e-22,5.52610832988915e-23
89.97,1.153500186469975e-20,2.0650182312352e-19,5.8978492317613515e-21,2.0982816749319803e-21,3.816895537979829e-20,2.450772976972366e-21,3.324052474101835e-22,5.525252898250631e-23
89.98,1.1525937104055941e-20,2.061063369611253e-19,5.8940223325307494e-21,2.096389241843241e-21,3.8114072186771344e-20,2.4496004099843344e-21,3.3232804183565726e-22,5.524397654588853e-23
89.99,1.1516882488746841e-20,2.057118596100744e-19,5.890199148252432e-21,2.0945008070927637e-21,3.8059303500826265e-20,2.4484287086531314e-21,3.3225086492106243e-22,5.523542598849471e-23
90.0,1.1507838004282001e-20,2.0531838787786778e-19,5.886379674189558e-21,2.092616356376598e-21,3.80046490089278e-20,2.4472578721142786e-21,3.3217371665140516e-22,5.522687730978156e-23
90.01,1.1498803636196006e-20,2.0492591858405057e-19,5.882563905612737e-21,2.090735875477413e-21,3.79501083991016e-20,2.4460878995043847e-21,3.3209659701170146e-22,5.521833050920601e-23
90.02,1.148977937004833e-20,2.0453444856015363e-19,5.878751837799986e-21,2.0888593502635017e-21,3.789568136042942e-20,2.444918789961137e-21,3.3201950598697794e-22,5.520978558622534e-23
90.03,1.1480765191423338e-20,2.041439746496423e-19,5.874943466036721e-21,2.0869867666878416e-21,3.784136758304514e-20,2.4437505426233104e-21,3.3194244356227055e-22,5.520124254029666e-23
90.04,1.1471761085930215e-20,2.0375449370786705e-19,5.871138785615755e-21,2.0851181107871744e-21,3.778716675813042e-20,2.4425831566307533e-21,3.3186540972262697e-22,5.51927013708776e-23
90.05,1.1462767039202913e-20,2.0336600260201037e-19,5.8673377918372705e-21,2.0832533686810782e-21,3.7733078577910707e-20,2.4414166311244057e-21,3.3178840445310434e-22,5.518416207742586e-23
90.06,1.1453783036900095e-20,2.0297849821103157e-19,5.863540480008824e-21,2.0813925265710515e-21,3.767910273565035e-20,2.4402509652462848e-21,3.3171142773876896e-22,5.517562465939945e-23
90.07,1.1444809064705111e-20,2.0259197742562124e-19,5.859746845445303e-21,2.07953557073966e-21,3.762523892564916e-20,2.439086158139479e-21,3.316344795646989e-22,5.51670891162564e-23
90.08,1.1435845108325942e-20,2.0220643714814503e-19,5.8559568834689255e-21,2.077682487549641e-21,3.757148684323785e-20,2.4379222089481558e-21,3.315575599159818e-22,5.515855544745513e-23
90.09,1.1426891153495107e-20,2.0182187429259649e-19,5.852170589409269e-21,2.0758332634430683e-21,3.751784618477391e-20,2.4367591168175585e-21,3.314806687777154e-22,5.515002365245399e-23
90.1,1.1417947185969734e-20,2.0143828578454513e-19,5.8483879586031804e-21,2.0739878849405064e-21,3.746431664763767e-20,2.4355968808940003e-21,3.314038061350084e-22,5.514149373071181e-23
90.11,1.1409013191531316e-20,2.0105566856108357e-19,5.8446089863948176e-21,2.072146338640167e-21,3.741089793022768e-20,2.4344355003248566e-21,3.3132697197297745e-22,5.51329656816876e-23
90.12,1.1400089155985854e-20,2.0067401957078113e-19,5.8408336681356015e-21,2.0703086112171365e-21,3.735758973195726e-20,2.433274974258595e-21,3.3125016627675223e-22,5.512443950484026e-23
90.13,1.1391175065163687e-20,2.0029333577363268e-19,5.8370619991842704e-21,2.0684746894225455e-21,3.730439175325008e-20,2.432115301844722e-21,3.311733890314708e-22,5.51159151996292e-23
90.14,1.1382270904919515e-20,1.9991361414100785e-19,5.833293974906729e-21,2.0666445600827993e-21,3.7251303695535985e-20,2.430956482233834e-21,3.3109664022228142e-22,5.510739276551403e-23
90.15,1.1373376661132263e-20,1.9953485165560239e-19,5.829529590676208e-21,2.0648182100988024e-21,3.7198325261247165e-20,2.4297985145775767e-21,3.3101991983434247e-22,5.509887220195434e-23
90.16,1.1364492319705174e-20,1.991570453113908e-19,5.825768841873126e-21,2.0629956264452175e-21,3.7145456153814177e-20,2.4286413980286624e-21,3.3094322785282415e-22,5.509035350841006e-23
90.17,1.1355617866565565e-20,1.9878019211357245e-19,5.822011723885107e-21,2.061176796169694e-21,3.7092696077661526e-20,2.4274851317408635e-21,3.308665642629043e-22,5.508183668434107e-23
90.18,1.1346753287664981e-20,1.9840428907852957e-19,5.8182582321069974e-21,2.059361706392155e-21,3.704004473820444e-20,2.426329714869016e-21,3.307899290497719e-22,5.507332172920804e-23
90.19,1.1337898568979033e-20,1.9802933323377411e-19,5.814508361940818e-21,2.0575503443040756e-21,3.6987501841844216e-20,2.425175146569013e-21,3.307133221986269e-22,5.50648086424712e-23
90.2,1.1329053696507337e-20,1.9765532161790004e-19,5.810762108795771e-21,2.05574269716776e-21,3.6935067095964303e-20,2.4240214259977955e-21,3.3063674369467776e-22,5.505629742359133e-23
90.21,1.132021865627353e-20,1.972822512805375e-19,5.8070194680881975e-21,2.0539387523156645e-21,3.688274020892695e-20,2.422868552313369e-21,3.305601935231436e-22,5.504778807202934e-23
90.22,1.1311393434325161e-20,1.969101192823028e-19,5.803280435241617e-21,2.052138497149688e-21,3.683052089006862e-20,2.4217165246747916e-21,3.3048367166925504e-22,5.503928058724622e-23
90.23,1.1302578016733694e-20,1.9653892269475267e-19,5.799545005686666e-21,2.0503419191405272e-21,3.6778408849696593e-20,2.420565342242164e-21,3.304071781182498e-22,5.503077496870324e-23
90.24,1.1293772389594448e-20,1.9616865860033644e-19,5.795813174861108e-21,2.0485490058269916e-21,3.6726403799085e-20,2.4194150041766403e-21,3.3033071285537836e-22,5.502227121586191e-23
90.25,1.1284976539026544e-20,1.9579932409234752e-19,5.792084938209807e-21,2.0467597448153368e-21,3.6674505450470425e-20,2.4182655096404244e-21,3.3025427586590016e-22,5.501376932818399e-23
90.26,1.1276190451172811e-20,1.9543091627487957e-19,5.788360291184718e-21,2.044974123778664e-21,3.6622713517048996e-20,2.417116857796774e-21,3.301778671350847e-22,5.500526930513116e-23
90.27,1.126741411219984e-20,1.9506343226277844e-19,5.784639229244894e-21,2.043192130456249e-21,3.6571027712971787e-20,2.4159690478099847e-21,3.301014866482112e-22,5.499677114616561e-23
90.28,1.1258647508297847e-20,1.9469686918159326e-19,5.7809217478564426e-21,2.0414137526529276e-21,3.6519447753341356e-20,2.4148220788453864e-21,3.3002513439056967e-22,5.498827485074955e-23
90.29,1.1249890625680644e-20,1.943312241675356e-19,5.777207842492528e-21,2.039638978238502e-21,3.6467973354208036e-20,2.4136759500693637e-21,3.29948810347459e-22,5.497978041834544e-23
90.3,1.1241143450585663e-20,1.9396649436743031e-19,5.773497508633379e-21,2.0378677951471126e-21,3.6416604232565936e-20,2.412530660649347e-21,3.2987251450418915e-22,5.49712878484159e-23
90.31,1.1232405969273768e-20,1.936026769386686e-19,5.769790741766211e-21,2.036100191376642e-21,3.636534010634916e-20,2.4113862097537885e-21,3.2979624684608043e-22,5.496279714042382e-23
90.32,1.1223678168029369e-20,1.932397690491665e-19,5.766087537385304e-21,2.0343361549881593e-21,3.631418069442851e-20,2.4102425965521865e-21,3.297200073584614e-22,5.495430829383218e-23
90.33,1.1214960033160248e-20,1.9287776787731584e-19,5.762387890991886e-21,2.0325756741053103e-21,3.626312571660709e-20,2.4090998202150744e-21,3.2964379602667165e-22,5.494582130810426e-23
90.34,1.1206251550997583e-20,1.9251667061194246e-19,5.758691798094236e-21,2.0308187369137633e-21,3.621217489361743e-20,2.4079578799140223e-21,3.295676128360606e-22,5.493733618270347e-23
90.35,1.119755270789588e-20,1.9215647445225989e-19,5.754999254207584e-21,2.029065331660661e-21,3.616132794711701e-20,2.406816774821624e-21,3.2949145777198868e-22,5.492885291709337e-23
90.36,1.1188863490232921e-20,1.9179717660782264e-19,5.7513102548540924e-21,2.027315446654041e-21,3.6110584599685044e-20,2.40567650411152e-21,3.2941533081982367e-22,5.492037151073787e-23
90.37,1.1180183884409731e-20,1.9143877429848691e-19,5.747624795562946e-21,2.0255690702623233e-21,3.6059944574818806e-20,2.404537066958361e-21,3.2933923196494634e-22,5.49118919631009e-23
90.38,1.1171513876850548e-20,1.9108126475436258e-19,5.743942871870209e-21,2.023826190913756e-21,3.600940759692989e-20,2.403398462537841e-21,3.292631611927452e-22,5.490341427364672e-23
90.39,1.1162853454002694e-20,1.9072464521576988e-19,5.7402644793189e-21,2.0220867970958902e-21,3.5958973391340467e-20,2.402260690026676e-21,3.2918711848861977e-22,5.489493844183976e-23
90.4,1.1154202602336609e-20,1.9036891293319702e-19,5.736589613458931e-21,2.0203508773550767e-21,3.590864168428027e-20,2.4011237486026017e-21,3.291111038379785e-22,5.488646446714456e-23
90.41,1.1145561308345851e-20,1.9001406516725603e-19,5.73291826984716e-21,2.0186184202959326e-21,3.585841220288213e-20,2.399987637444381e-21,3.2903511722624158e-22,5.487799234902597e-23
90.42,1.1136929558546888e-20,1.8966009918863783e-19,5.729250444047276e-21,2.016889414580841e-21,3.5808284675179015e-20,2.3988523557317996e-21,3.2895915863883662e-22,5.486952208694893e-23
90.43,1.1128307339479177e-20,1.893070122780732e-19,5.725586131629887e-21,2.015163848929481e-21,3.5758258830100604e-20,2.397717902645663e-21,3.2888322806120303e-22,5.486105368037854e-23
90.44,1.1119694637705167e-20,1.889548017262865e-19,5.721925328172446e-21,2.0134417121182917e-21,3.570833439746932e-20,2.396584277367796e-21,3.288073254787894e-22,5.485258712878032e-23
90.45,1.1111091439810073e-20,1.8860346483395233e-19,5.718268029259252e-21,2.0117229929800284e-21,3.5658511107996786e-20,2.395451479081038e-21,3.287314508770538e-22,5.484412243161968e-23
90.46,1.1102497732401958e-20,1.8825299891165795e-19,5.714614230481467e-21,2.0100076804032683e-21,3.560878869328091e-20,2.3943195069692465e-21,3.2865560424146635e-22,5.483565958836248e-23
90.47,1.1093913502111688e-20,1.879034012798551e-19,5.710963927437047e-21,2.00829576333194e-21,3.555916688580162e-20,2.393188360217289e-21,3.2857978555750307e-22,5.482719859847489e-23
90.48,1.1085338735592876e-20,1.8755466926882274e-19,5.707317115730782e-21,2.0065872307648684e-21,3.5509645418918144e-20,2.39205803801105e-21,3.285039948106529e-22,5.481873946142265e-23
90.49,1.1076773419521784e-20,1.8720680021862285e-19,5.703673790974258e-21,2.0048820717553163e-21,3.5460224026865184e-20,2.390928539537427e-21,3.284282319864144e-22,5.481028217667239e-23
90.5,1.106821754059729e-20,1.868597914790586e-19,5.700033948785848e-21,2.0031802754105337e-21,3.5410902444749214e-20,2.3897998639843164e-21,3.283524970702948e-22,5.48018267436906e-23
90.51,1.1059671085541009e-20,1.8651364040963449e-19,5.696397584790698e-21,2.0014818308912988e-21,3.536168040854573e-20,2.3886720105406367e-21,3.2827679004781166e-22,5.47933731619438e-23
90.52,1.1051134041096937e-20,1.8616834437951434e-19,5.69276469462074e-21,1.9997867274115128e-21,3.531255765509523e-20,2.3875449783963082e-21,3.282011109044924e-22,5.478492143089937e-23
90.53,1.1042606394031655e-20,1.8582390076747902e-19,5.6891352739146044e-21,1.9980949542377364e-21,3.526353392210006e-20,2.3864187667422458e-21,3.2812545962587394e-22,5.477647155002391e-23
90.54,1.1034088131134243e-20,1.8548030696188851e-19,5.685509318317723e-21,1.9964065006887816e-21,3.521460894812122e-20,2.3852933747703816e-21,3.2804983619750414e-22,5.476802351878499e-23
90.55,1.102557923921615e-20,1.8513756036063962e-19,5.681886823482225e-21,1.994721356135285e-21,3.5165782472574814e-20,2.384168801673648e-21,3.2797424060493917e-22,5.475957733665023e-23
90.56,1.1017079705111213e-20,1.8479565837112323e-19,5.6782677850669256e-21,1.993039509999285e-21,3.5117054235728463e-20,2.3830450466459696e-21,3.278986728337459e-22,5.475113300308703e-23
90.57,1.10085895156756e-20,1.8445459841018935e-19,5.674652198737397e-21,1.9913609517538368e-21,3.5068423978698665e-20,2.381922108882276e-21,3.278231328695007e-22,5.474269051756368e-23
90.58,1.1000108657787782e-20,1.841143779041027e-19,5.6710400601658744e-21,1.9896856709225746e-21,3.5019891443446575e-20,2.3807999875784946e-21,3.277476206977891e-22,5.473424987954782e-23
90.59,1.099163711834843e-20,1.8377499428850415e-19,5.667431365031252e-21,1.9880136570793414e-21,3.4971456372775625e-20,2.3796786819315477e-21,3.276721363042076e-22,5.472581108850808e-23
90.6,1.0983174884280474e-20,1.8343644500837352e-19,5.663826109019125e-21,1.986344899847793e-21,3.492311851032773e-20,2.3785581911393534e-21,3.2759667967436207e-22,5.471737414391284e-23
90.61,1.097472194252894e-20,1.8309872751798466e-19,5.6602242878217255e-21,1.9846793889009832e-21,3.487487760057975e-20,2.3774385144008164e-21,3.27521250793867e-22,5.470893904523061e-23
90.62,1.0966278280061005e-20,1.8276183928087106e-19,5.656625897137898e-21,1.983017113961007e-21,3.482673338884102e-20,2.3763196509158483e-21,3.274458496483479e-22,5.470050579193044e-23
90.63,1.0957843883865918e-20,1.824257777697867e-19,5.653030932673188e-21,1.9813580647986218e-21,3.477868562124956e-20,2.3752015998853324e-21,3.2737047622343973e-22,5.469207438348128e-23
90.64,1.0949318750929261e-20,1.8209054046666224e-19,5.6494393901396775e-21,1.979702231232861e-21,3.473073404476871e-20,2.3740843605111514e-21,3.2729513050478723e-22,5.46836448193523e-23
90.65,1.0940902860228921e-20,1.8175612486257275e-19,5.645851265256095e-21,1.9780496031306615e-21,3.4682878407184575e-20,2.3729679319961726e-21,3.272198124780441e-22,5.467521709901313e-23
90.66,1.0932496196899297e-20,1.814225284576955e-19,5.642266553747776e-21,1.9764001704065236e-21,3.46351184571023e-20,2.3718523135442565e-21,3.2714452212887457e-22,5.466679122193344e-23
90.67,1.0924098748017405e-20,1.8108974876127023e-19,5.6386852513465874e-21,1.9747539230221282e-21,3.458745394394286e-20,2.370737504360227e-21,3.2706925944295275e-22,5.465836718758278e-23
90.68,1.0915710500682176e-20,1.8075778329156592e-19,5.6351073537910084e-21,1.9731108509859894e-21,3.453988461794018e-20,2.3696235036499204e-21,3.269940244059611e-22,5.464994499543129e-23
90.69,1.0907331442014384e-20,1.804266295758388e-19,5.631532856826066e-21,1.9714709443531094e-21,3.4492410230138103e-20,2.3685103106201278e-21,3.2691881700359283e-22,5.464152464494921e-23
90.7,1.0898861567314915e-20,1.8009628515029464e-19,5.6279617562033145e-21,1.969834193224624e-21,3.444503053238653e-20,2.3673979244786315e-21,3.2684363722155073e-22,5.463310613560693e-23
90.71,1.0890500876865529e-20,1.7976674756005474e-19,5.624394047680854e-21,1.968200587747466e-21,3.439774527733942e-20,2.3662863444341926e-21,3.267684850455474e-22,5.462468946687501e-23
90.72,1.0882149336565606e-20,1.7943801435911346e-19,5.6208297270232986e-21,1.9665701181140135e-21,3.435055421845037e-20,2.365175569696552e-21,3.266933604613049e-22,5.461627463822422e-23
90.73,1.0873806933622642e-20,1.7911008311030562e-19,5.617268790001801e-21,1.9649427745617874e-21,3.4303457109970664e-20,2.364065599476421e-21,3.26618263454554e-22,5.460786164912563e-23
90.74,1.0865473655265817e-20,1.7878295138526654e-19,5.613711232393955e-21,1.963318547373088e-21,3.4256453706945663e-20,2.362956432985485e-21,3.265431940110374e-22,5.459945049905034e-23
90.75,1.085714948874575e-20,1.7845661676439569e-19,5.610157049983889e-21,1.961697426874689e-21,3.420954376521162e-20,2.3618480694364017e-21,3.264681521165044e-22,5.459104118746958e-23
90.76,1.0848834421334629e-20,1.7813107683682053e-19,5.606606238562181e-21,1.9600794034374995e-21,3.4162727041392995e-20,2.360740508042801e-21,3.2639313775671614e-22,5.458263371385509e-23
90.77,1.0840528440326133e-20,1.7780632920036072e-19,5.603058793925886e-21,1.9584644674762734e-21,3.411600329289926e-20,2.359633748019284e-21,3.263181509174432e-22,5.457422807767855e-23
90.78,1.0832131589843891e-20,1.7748237146148892e-19,5.5995147118784855e-21,1.956852609449266e-21,3.406937227792159e-20,2.3585277885814236e-21,3.262431915844644e-22,5.456582427841188e-23
90.79,1.0823843814521569e-20,1.7715920123529804e-19,5.5959739882299245e-21,1.9551438227764358e-21,3.4022833755430294e-20,2.3574226289457487e-21,3.2616825974356993e-22,5.455742231552714e-23
90.8,1.0815565087552685e-20,1.7683681614546388e-19,5.5924366187965735e-21,1.9535381013482683e-21,3.3976387485171877e-20,2.3563182683297634e-21,3.2609335538055754e-22,5.454902218849683e-23
90.81,1.0807295396316362e-20,1.7651521382420676e-19,5.5889025994011935e-21,1.951935429485516e-21,3.393003322766516e-20,2.355214705951927e-21,3.260184784812371e-22,5.454062389679323e-23
90.82,1.0799034728213002e-20,1.7619439191226085e-19,5.585371925872968e-21,1.95033579781742e-21,3.3883770744199695e-20,2.3541119410316743e-21,3.2594362903142605e-22,5.453222743988923e-23
90.83,1.0790783070664208e-20,1.7587434805883424e-19,5.581844594047475e-21,1.9487391970152187e-21,3.383759979683145e-20,2.353009972789388e-21,3.2586880701695166e-22,5.452383281725762e-23
90.84,1.0782540411112777e-20,1.7555507992157604e-19,5.5783205997666575e-21,1.947145617791851e-21,3.3791520148380934e-20,2.351908800446418e-21,3.2579401242365163e-22,5.451544002837133e-23
90.85,1.0774306737022599e-20,1.7523658516654136e-19,5.574799938878847e-21,1.945555050901676e-21,3.374553156242966e-20,2.3508084232250684e-21,3.2571924523737243e-22,5.450704907270397e-23
90.86,1.0766082035878692e-20,1.7491886146815314e-19,5.571282607238711e-21,1.9439674871401667e-21,3.3699633803317125e-20,2.3497088403486046e-21,3.256445054439705e-22,5.449865994972875e-23
90.87,1.0757866295187105e-20,1.7460190650917165e-19,5.5677686007072685e-21,1.9423829173436558e-21,3.365382663613864e-20,2.34861005104124e-21,3.2556979302931086e-22,5.449027265891942e-23
90.88,1.0749659502474904e-20,1.7428571798065791e-19,5.5642579151519e-21,1.9408013323890317e-21,3.360810982674168e-20,2.3475120545281545e-21,3.2549510797926965e-22,5.448188719974969e-23
90.89,1.074146164529008e-20,1.7397029358193694e-19,5.560750546446255e-21,1.93922272319346e-21,3.356248314172324e-20,2.3464148500354676e-21,3.254204502797313e-22,5.447350357169377e-23
90.9,1.073327271120159e-20,1.7365563102056812e-19,5.557246490470344e-21,1.9376470807141374e-21,3.3516946348427066e-20,2.34531843679025e-21,3.253458199165902e-22,5.446512177422585e-23
90.91,1.0725092687799264e-20,1.733417280123071e-19,5.553745743110453e-21,1.936074395947998e-21,3.347149921494099e-20,2.344222814020542e-21,3.2527121687575056e-22,5.445674180682023e-23
90.92,1.0716921562693773e-20,1.7302858228107324e-19,5.55024830025916e-21,1.934504659931438e-21,3.342614151009338e-20,2.3431279809553015e-21,3.2519664114312533e-22,5.444836366895154e-23
90.93,1.0708759323516576e-20,1.7271619155891606e-19,5.546754157815316e-21,1.9329378637400775e-21,3.3380873003451095e-20,2.3420339368244636e-21,3.2512209270463685e-22,5.443998736009476e-23
90.94,1.0700605957919927e-20,1.7240455358598083e-19,5.5432633116840566e-21,1.9313739984884793e-21,3.333569346531634e-20,2.3409406808588872e-21,3.250475715462181e-22,5.443161287972462e-23
90.95,1.0692461453576746e-20,1.720936661104753e-19,5.5397757577767425e-21,1.92981305532989e-21,3.329060266672378e-20,2.339848212290381e-21,3.249730776538101e-22,5.44232402273164e-23
90.96,1.0684325798180696e-20,1.7178352688863707e-19,5.536291492011004e-21,1.9282550254559986e-21,3.3245600379437913e-20,2.3387565303517064e-21,3.248986110133652e-22,5.441486940234546e-23
90.97,1.0676198979446005e-20,1.71474133684698e-19,5.532810510310669e-21,1.926699900096669e-21,3.320068637595007e-20,2.33766563427655e-21,3.2482417161084316e-22,5.440650040428732e-23
90.98,1.0668080985107567e-20,1.7116548427085464e-19,5.529332808605828e-21,1.925147670519683e-21,3.3155860429475886e-20,2.336575523299546e-21,3.2474975943221417e-22,5.439813323261776e-23
90.99,1.0659971802920795e-20,1.7085757642723307e-19,5.5258583828327646e-21,1.9235983280305134e-21,3.311112231395273e-20,2.335486196656275e-21,3.2467537446345784e-22,5.438976788681275e-23
91.0,1.0651871420661644e-20,1.7055040794185533e-19,5.5223872289339404e-21,1.9220518639720592e-21,3.3066471804036166e-20,2.3343976535832487e-21,3.2460101669056303e-22,5.438140436634845e-23
91.01,1.0643779826126493e-20,1.7024397661060928e-19,5.518919342858034e-21,1.9205082697244144e-21,3.302190867509816e-20,2.3333098933179033e-21,3.245266860995285e-22,5.437304267070092e-23
91.02,1.0635697007132257e-20,1.6993828023721543e-19,5.515454720559875e-21,1.9189675367046245e-21,3.297743270322385e-20,2.3322229150986255e-21,3.2445238267636136e-22,5.436468279934701e-23
91.03,1.0627622951516145e-20,1.6963331663319204e-19,5.511893358261301e-21,1.9174296563664366e-21,3.29330436652087e-20,2.3311367181647275e-21,3.243781064070794e-22,5.435632475176297e-23
91.04,1.061955764713579e-20,1.6932908361782687e-19,5.508435277980101e-21,1.915894620200086e-21,3.288874133855644e-20,2.3300513017564554e-21,3.2430385727770897e-22,5.434796852742616e-23
91.05,1.0611501081869124e-20,1.6902557901814374e-19,5.504980449369349e-21,1.9143624197320487e-21,3.284452550147581e-20,2.3289666651149892e-21,3.242296352742866e-22,5.433961412581328e-23
91.06,1.0603453243614344e-20,1.687228006688677e-19,5.501528868408452e-21,1.9128330465248063e-21,3.280039593287792e-20,2.3278828074824228e-21,3.2415544038285683e-22,5.433126154640185e-23
91.07,1.0595414120289907e-20,1.6842074641239983e-19,5.498080531082996e-21,1.911306492176629e-21,3.2756352412373983e-20,2.3267997281018016e-21,3.2408127258947427e-22,5.432291078866918e-23
91.08,1.0587383699834461e-20,1.6811941409877799e-19,5.494635433384613e-21,1.909782748321345e-21,3.2712394720272254e-20,2.325717426217071e-21,3.240071318802041e-22,5.431456185209295e-23
91.09,1.0579361970206782e-20,1.678188015856516e-19,5.49119357131109e-21,1.9082618066281127e-21,3.266852263757574e-20,2.324635901073122e-21,3.2393301824111833e-22,5.430621473615085e-23
91.1,1.057134891938584e-20,1.6751890673824841e-19,5.487754940866268e-21,1.906743658801209e-21,3.2624735945979265e-20,2.3235551519157612e-21,3.2385893165830064e-22,5.429786944032117e-23
91.11,1.056334453537064e-20,1.6721972742934049e-19,5.484319538060056e-21,1.9052282965797994e-21,3.2581034427866973e-20,2.322475177991708e-21,3.2378487211784376e-22,5.428952596408177e-23
91.12,1.0555348806180194e-20,1.6692126153921846e-19,5.4808873589084644e-21,1.903715711737721e-21,3.253741786630989e-20,2.3213959785486247e-21,3.2371083960584813e-22,5.428118430691125e-23
91.13,1.0547361719853579e-20,1.6662350695565734e-19,5.4774583994335336e-21,1.9022058960832783e-21,3.249388604506319e-20,2.3203175528350785e-21,3.2363683410842476e-22,5.427284446828816e-23
91.14,1.053938326444982e-20,1.663264615738856e-19,5.474032655663344e-21,1.9006988414590195e-21,3.245043874856339e-20,2.3192399001005447e-21,3.2356285561169404e-22,5.426450644769133e-23
91.15,1.0531413428047847e-20,1.6603012329655644e-19,5.470610123632024e-21,1.899194539741528e-21,3.2407075761926344e-20,2.3181630195954333e-21,3.234889041017848e-22,5.425617024459961e-23
